z mb dmb x1 dx1 c dc l b true_mb true_x1 true_c
2.444816424359899654e-01 2.083107691896663027e+01 1.283138963006605071e-01 -1.985007633275216732e-02 7.734020509792577380e-02 1.359903289047010022e-01 6.057666442944156793e-02 3.498818316358244473e+00 -3.771738222184523037e-01 2.088995312003824623e+01 -6.366744828329201633e-02 -5.572314771042218701e-02
1.698940828748180532e-01 2.037941157487705013e+01 1.106128372133367704e-01 -6.025442727793123288e-01 4.373749666220239640e-01 1.568005444215210542e-02 2.529421209178748381e-02 2.719645298450403370e+00 -9.917106574616374459e-01 2.038923392617812524e+01 -3.873815994941546270e-01 9.332173317254763290e-03
5.093799973570187767e-01 2.324181159953250031e+01 1.334689226684457330e-01 -2.398122442127511578e-01 4.423314002267928480e-01 -3.995370738922127130e-02 4.431503257919867239e-02 3.808642196800226642e+00 1.396828773783749034e+00 2.304820182402064077e+01 -7.137423338988450050e-01 2.773441793877412520e-02
8.746586344194282048e-02 1.835216607662858834e+01 1.384969150196868060e-01 3.211998575362058905e-01 2.974941454382242778e-01 -1.193473966266297426e-01 4.697346087223130962e-02 1.501254463539619666e+00 4.200464938543397864e-01 1.835155628791603988e+01 3.815735167360999602e-01 -4.477632635066151889e-02
5.247623622344466110e-01 2.269511546446440420e+01 1.039607200007107018e-01 4.392053890063399302e-01 8.439423177178773106e-02 -1.032187617285531128e-01 5.975340166128546848e-02 2.554897015810277061e+00 -8.951499084330732936e-01 2.278219072125347466e+01 4.692040220244221849e-01 -9.295846090399255413e-02
2.900222616656409347e-01 2.136906893970351717e+01 1.360672457525761159e-01 1.075848145806178158e+00 2.643978702234530687e-01 -2.585425598769244479e-02 3.745150902070765869e-02 6.876519672088341473e-01 -1.831096883153581767e-01 2.136932158869007381e+01 1.236527091600104100e+00 -4.384969570435690023e-02
5.983002524848974879e-01 2.333044088523103810e+01 9.729717073147459150e-02 -2.666310682754413630e-02 4.564309894380477739e-01 3.425219477274277224e-02 4.440848876139473489e-02 1.458196711176990457e+00 -8.481695644864334360e-01 2.311104296147758319e+01 2.974156674779330767e-01 -4.570814500605220598e-02
5.450476354160946890e-01 2.302008671059603628e+01 1.156953399610875510e-01 -8.950101396845264734e-01 3.639396718655466545e-01 2.510934388885169288e-02 3.929061183499825416e-02 3.634164022597024868e+00 -1.605112437276369208e-01 2.305209479892294766e+01 -1.102498865528715344e+00 -4.027237460408481656e-03
2.200114590039022322e-01 2.101212606872893218e+01 1.257701307919083522e-01 8.635526803672302076e-01 5.432211570157197134e-01 5.610542116521720704e-03 5.096337595934237463e-02 3.370382470664214480e+00 -8.276357245694089260e-01 2.079230370200453137e+01 1.307082743462477437e+00 -5.683060481348825577e-04
3.205688870635108878e-01 2.176065216277839554e+01 1.022789689430852883e-01 -5.873793300760433711e-01 1.351601159404563213e-01 -3.375522234473858629e-02 2.352314043545214450e-02 7.544304083769541869e-01 -4.969933129561514007e-01 2.173223460741872870e+01 -5.374687266962839827e-01 -7.163944502944716297e-02
3.033260300731001058e-01 2.158053776189301942e+01 1.122322177431019918e-01 2.209351119048780232e-01 5.074190973082577383e-01 -3.127947612993052517e-02 3.165313411284102763e-02 3.171017794679103829e+00 -4.252320010926878280e-01 2.167261858907505356e+01 -3.037173962490850032e-01 4.835799003859990453e-03
3.163643555438699906e-01 2.159305943344770640e+01 1.074542954509002390e-01 6.345834188630826711e-01 1.722247084093136982e-01 1.504623406402532011e-02 1.205251569861073499e-02 4.710023625943069447e+00 2.594813089730074740e-01 2.167784845781129732e+01 6.332870720040570944e-01 1.671344401770605281e-02
3.933842693467993756e-01 2.228969060968302784e+01 1.380591696284115544e-01 -2.050921723627999738e-01 5.801089935044245749e-02 -2.060283237136648765e-02 3.942864525828892325e-02 3.182168178566213257e+00 -3.142302049914950657e-01 2.226966834387394201e+01 -1.734015014815732392e-01 -6.320279998989615511e-02
4.465906912454714051e-01 2.261981356384215758e+01 1.347872170468968900e-01 -5.332181636827340032e-01 4.550326560195111503e-01 -1.170809768013028607e-01 4.423336710139515182e-02 3.459396062819038442e-01 -9.661946869725392129e-02 2.232551705505110107e+01 -4.316545781915695490e-01 -1.328378278953702418e-01
3.475422701709698359e-01 2.147706073159449502e+01 1.315357153244473831e-01 -7.983338437908155116e-01 1.660126476085488079e-01 -1.527827049535319115e-01 1.361930405439843589e-02 4.174309801416672627e+00 5.363443519838925200e-01 2.160706516907166375e+01 -8.627173716971889839e-01 -1.364364145007341267e-01
6.462295439229310823e-01 2.335584918753700379e+01 1.184003993151060558e-01 1.197490712731252849e-01 7.326152452046386099e-02 -3.903004642342795816e-02 3.078622773912588831e-02 1.561816990677898920e-01 7.812134025212215116e-01 2.337917207987689849e+01 1.841877245440818878e-01 -5.092198422741515962e-02
4.496215090333368636e-01 2.188915136002828277e+01 1.502516824094057846e-01 8.994826464018179646e-01 6.284124086773419382e-01 -1.378940579321746851e-01 4.553316592471927382e-02 1.439545223108438021e+00 4.789905132403959875e-01 2.226970852383894695e+01 1.258364604373709339e+00 -6.372581439836746964e-02
1.026905571328658173e-01 1.897754322743972466e+01 8.985869275126713573e-02 1.302829769293325057e+00 8.168935563920121101e-01 -1.621394364684937417e-02 2.055644952751860613e-02 3.036861272686044000e+00 -7.164791428965092690e-01 1.890977834173836669e+01 -1.429356646089831040e-01 -4.812950493135725177e-02
3.912562256170368791e-01 2.240527992770349996e+01 1.114915652815832575e-01 -4.298233951716415313e-01 5.706837024639632716e-02 4.911221006760227437e-02 2.977308326472788425e-02 1.246874715452251925e+00 -9.531734490166864360e-01 2.233146557412667121e+01 -3.573095580050830167e-01 3.503365178459697665e-02
2.051916331013930450e-01 2.073508145684321136e+01 1.414029315870876657e-01 6.321029990558063583e-01 4.489265356239828808e-01 4.550582946144923063e-02 4.578126580122526129e-02 2.779560868972937193e+00 -1.230226340512554639e+00 2.079107749528609972e+01 5.875466059373550820e-01 5.142865622993014751e-02
4.219909794352307286e-01 2.264266138400292760e+01 1.000891561282078179e-01 2.749709663774693169e-01 1.673734022943653976e-01 1.540634290506373572e-01 4.311138420412939654e-02 7.213641619855049036e-01 -5.486887803095837901e-01 2.272491770790402654e+01 2.759099358320515893e-01 1.428672895929118947e-01
4.147860102025638929e-01 2.223326585840599634e+01 1.536504051949771354e-01 2.928254735651814045e-02 5.265166716416117554e-01 1.312313248962783049e-02 3.972465097979448190e-02 3.814858842216056534e+00 5.368209216563717412e-01 2.246866635844130400e+01 4.070152019236670249e-01 4.305117174227560128e-02
4.748193803214743602e-01 2.311454302073344280e+01 1.133234556044142444e-01 -1.237171880332192941e+00 3.578487974842716746e-01 1.529243968143577936e-01 6.445863360136608322e-02 2.338087010952919265e+00 1.037849913215277642e+00 2.314486844311981883e+01 -1.570972442874772668e+00 2.449386798141261340e-02
8.491263611621654994e-02 1.815940130266413988e+01 1.171852210527171423e-01 1.230892933556541280e+00 3.742113761965303875e-01 -4.747277099465724293e-02 4.147530579195900929e-02 1.465964184610974108e+00 -1.084409410977708932e+00 1.807841316387552411e+01 1.203245708210832321e+00 -5.751624061906307483e-02
6.845125388514103904e-01 2.360441786867437131e+01 1.177509397406364955e-01 -5.159676028737651965e-01 4.354390546711824905e-01 -1.190888513270679377e-01 5.534575146916591304e-02 4.915508493793151246e+00 4.657246544266836485e-01 2.364400082429020955e+01 1.230483392306599144e-01 -6.499420762335905710e-02
1.229051782355454536e+00 2.479715662456097647e+01 1.027541175040067728e-01 1.137024069508645763e+00 7.913293305784643850e-02 -1.948148139985082516e-01 1.737326934007426410e-02 1.472122246971290460e+00 -1.251879859398643990e+00 2.478829111278065511e+01 1.123751819486809689e+00 -1.604607501978128070e-01
4.264851681184247401e-01 2.227093664381607496e+01 9.536080924687585780e-02 -1.450879318822410724e+00 4.248395400320068016e-01 -2.360117109662474705e-02 4.341278953388742062e-02 2.300355997028243671e+00 1.144327990688953856e+00 2.226542278948656772e+01 -7.556335545564878409e-01 -6.858100953214960049e-02
2.385931291116011876e-01 2.077211632581018819e+01 1.263964490126008311e-01 1.178907529517151831e+00 5.103364235572511731e-01 1.648873937887187363e-02 3.403293271143941617e-02 2.596199967015755394e+00 1.012805331675741688e-01 2.102648505296502535e+01 1.141475379794282041e+00 3.148940870653546553e-02
4.575085666136541329e-02 1.730105019476652828e+01 1.352884132753541524e-01 -6.828436817836066597e-01 2.498122111382851673e-01 2.278193275213216337e-03 1.591943462775425103e-02 2.990112724500835206e+00 -7.361582420978317609e-01 1.716007493445067311e+01 -5.367621994594967694e-01 -5.729099561174344490e-03
1.953401061209572298e-01 1.992088024955445391e+01 1.420451313023056161e-01 5.092909878802053258e-01 3.668843378264078359e-01 -1.711448121118361865e-01 4.456235541279127826e-02 4.415835751226905970e+00 2.145668031397667819e-01 2.005181183965007463e+01 3.953250831503769547e-01 -1.414588601331902007e-01
9.787214112096792595e-02 1.872160003157983255e+01 1.210884621433910152e-01 1.182195327392134399e+00 6.334147506222396196e-01 6.910281958832831251e-02 5.954877501859423550e-02 4.291833741391901214e+00 5.268884043545539742e-01 1.867646863064439700e+01 2.016905221138709958e+00 2.106580174780617321e-02
8.736521000412287297e-01 2.407463215266037793e+01 1.512474042732475932e-01 -1.882831995435118255e+00 2.012083870148225206e-01 -1.647895951695972916e-01 1.690249455002557424e-02 2.809408586721830470e-01 -3.915688990082235588e-01 2.412449428733130574e+01 -1.842722640520005895e+00 -1.615153356165239806e-01
4.982892247826435361e-01 2.291309089870222238e+01 1.346606997736783107e-01 -5.524936588947058080e-01 3.977632862279303350e-01 -1.253812273838278424e-04 4.153269006582669537e-02 1.151669109031965732e+00 -8.265168926320326515e-01 2.287850924507889161e+01 -4.481971350918799168e-01 3.870582568315922983e-03
6.371821383968965247e-01 2.334894658321942984e+01 9.926139920117711679e-02 5.596628634265871094e-01 2.653775888420669138e-01 -4.625024779869980202e-02 5.310121188743469750e-02 3.280488738280629701e-01 6.436265165402887956e-01 2.331559352264075358e+01 7.504612788158870895e-01 -7.875616053454881360e-02
2.719248824638825224e-01 2.152797067487790628e+01 1.258235754537422868e-01 -4.765356920789676209e-01 1.559829741638951717e-01 1.692594916134923869e-02 4.310116450694859158e-03 4.166961998300759973e+00 -6.015200709096896192e-01 2.161767781720879000e+01 -6.073034553321027262e-01 2.120510388685548087e-02
3.178000509210880953e-01 2.192211365936426049e+01 1.333805799759947841e-01 -2.031761241158805131e-01 5.500508463653573932e-01 -4.388640479900773883e-02 3.204575338595940653e-02 3.012715288564637106e+00 -6.511200538427626139e-01 2.176630134371768932e+01 -4.074299707945061022e-01 -2.426422439719477103e-03
2.289140762066312895e-01 2.093742960538380871e+01 1.268523270154757465e-01 -9.498553998179466440e-01 5.860202355554255949e-01 6.265185306244660211e-03 3.512972743923450242e-02 3.093698796009096696e+00 -2.463334990665883850e-01 2.104243269826639562e+01 -5.130643845099185363e-01 5.999665254162196010e-03
3.532494068101080797e-01 2.162591262086997901e+01 1.225250967714918426e-01 9.049834401372780501e-01 2.401187928821799933e-01 -4.646673511336363305e-02 3.093104634679705311e-02 3.232529511886864881e+00 -5.653955570235255079e-01 2.162371609452405607e+01 9.405772632160545044e-01 -6.401496443081257370e-02
3.429421540312757033e-01 2.168963502298115742e+01 1.045251754133534328e-01 -1.967142521660815380e+00 5.496101164140638762e-01 -1.062761180240348324e-01 3.105622642693954549e-02 2.736315904883849459e+00 -9.130109268880217677e-01 2.154873240405969526e+01 -1.132410570011767925e+00 -1.423839164235400356e-01
4.526176906993333304e-01 2.255442471778899716e+01 1.253159504071442443e-01 -5.336172006799266843e-01 1.047344486186791990e-01 -2.305276162522201105e-02 3.080828891653407051e-02 1.655496240262248397e+00 9.020865905543857810e-01 2.267832419107224240e+01 -6.123360749554423998e-01 1.395113413885731846e-02
6.090902544608367553e-02 1.723380412042676113e+01 1.515750133328395144e-01 8.639000822164546456e-01 3.756694559424558211e-01 -1.086055147696933509e-01 1.635676880742571726e-02 1.693383419238271070e+00 6.258638212090011921e-01 1.736369271201330022e+01 1.086444758227345764e+00 -1.059926432102526461e-01
5.061684850250335321e-01 2.265015634810150758e+01 1.103752117613148870e-01 -7.195288675895274988e-01 1.767212518337875904e-01 -1.872704061602475378e-01 5.697718600795797367e-02 2.091251841025595581e+00 8.495512836908890586e-01 2.264903693409208785e+01 -6.966263498458147296e-01 -1.790511651044101593e-01
9.933080855009857046e-02 1.918719548993633595e+01 1.059451088186477569e-01 -3.986237755687755957e-01 4.222369346755273645e-01 -2.505010109599542338e-03 7.090900890820103775e-02 2.559600159329282310e+00 -8.363113525236167689e-01 1.896674494111119458e+01 -4.345648120311799284e-02 1.041106167908520397e-03
2.230924111355486739e-02 1.536352293481311371e+01 9.413421940138658184e-02 -1.801742098757863619e-01 3.515764736605603846e-01 4.124359945831622409e-02 2.443748783922026005e-02 3.953103341420360906e+00 -1.812323953498396201e-01 1.548854610158577749e+01 -4.993734343632900141e-01 3.151335175073620432e-04
3.301301595879052031e-01 2.171689243995858121e+01 6.307248206326691864e-02 -7.782664695979148173e-02 4.918870746863761578e-01 3.609506002144644010e-02 3.357567730560043207e-02 1.147165735676014764e+00 -3.887276155026195279e-01 2.173235153937656960e+01 -1.593630983501597154e-01 1.192694396512773702e-02
5.883757689635353838e-01 2.367060290506467979e+01 9.581474945130732945e-02 -1.117738438892856401e+00 4.387113306157631176e-01 -4.620977200275098312e-02 3.653931648772877627e-02 2.545392822567434710e+00 6.889041379931675202e-01 2.350753547586895920e+01 -1.668029373216991740e+00 -7.091531333166861684e-02
4.074648101555545798e-01 2.232891740973796857e+01 1.107667824925911704e-01 7.354108838726250985e-01 2.487641865866608293e-01 5.658041666744395570e-02 3.237338063758844059e-02 2.515314912824228699e+00 -1.108279482242917835e+00 2.230247285445084060e+01 6.667189740250021313e-01 2.649461895414564894e-02
1.260399055913995203e-01 1.969001044049014126e+01 1.120357589545005750e-01 -1.290153738905061021e+00 2.644459704019334612e-01 -4.920087922842958372e-02 2.695979480702444947e-02 1.798184410200953653e+00 -6.391652614073759509e-01 1.975087795155898363e+01 -1.205096961092294583e+00 -4.691910016031653613e-02
4.771247305417927187e-01 2.244258359900342725e+01 8.939877257439070302e-02 9.062997300416245072e-02 5.478715506934891399e-01 -8.594579571530794326e-02 3.181287739153487032e-02 2.239162584402752731e+00 -1.394102759557300564e+00 2.237687633225231920e+01 2.482125780358978850e-01 -8.117955958284098217e-02
1.740745098797953361e-01 2.069035601489268927e+01 7.582547496280628296e-02 -1.839636699883173465e+00 3.604203633217629710e-01 5.591300123490675067e-02 2.393965680779407829e-02 3.080418664837355269e+00 -1.001895362406330703e+00 2.067717026512170619e+01 -1.542624912086084210e+00 6.158999422369901278e-02
1.121271727230956916e-01 1.890307121640182686e+01 1.203851293689699453e-01 1.439590349857154949e+00 6.715410524558496075e-01 -3.334580765654948653e-02 5.863260461369747961e-02 1.669513839441218117e+00 -1.208320877731118070e+00 1.894953232347747374e+01 1.090222012270232188e+00 -4.173167013279656390e-02
5.991284787178436932e-01 2.338875145608188788e+01 9.988235469389164511e-02 7.363938790506394660e-01 4.500350252967362241e-01 -5.198585571341968192e-02 3.847331252029246446e-02 6.068928084054003413e+00 -1.330930484479426745e+00 2.335934665188419501e+01 3.963492632732460996e-01 -1.891247910302404009e-02
5.419548523276447316e-01 2.300748528187702036e+01 1.141122897530656849e-01 1.733999215438867481e+00 4.859341531680488879e-01 2.062397553817781060e-01 7.516058125319868832e-02 4.084432988005382015e+00 5.055216361665061386e-01 2.315496673762441304e+01 1.646910700251041693e+00 1.153681096844305781e-01
7.406297488927686690e-01 2.371736147176278209e+01 1.359254823223735587e-01 1.816715809024610495e-01 9.254097125406138269e-02 -1.006656970985655569e-01 2.612939949722667410e-02 2.933225046350775411e+00 3.908399115339592500e-01 2.359010281047181934e+01 2.880121640407646288e-01 -1.284710853099963468e-01
7.602157696172426871e-01 2.385580648848950247e+01 1.211610575403116868e-01 1.542185436792508968e+00 6.149212431641446486e-01 1.823505804840955258e-02 5.035642237336217242e-02 3.881624096212398456e+00 7.504786317102281057e-01 2.397568517153108303e+01 1.479138090574643627e+00 8.033970274066924711e-02
7.632639910323849586e-01 2.394776205539099223e+01 1.122618224972963957e-01 1.925705481653301243e+00 2.675367735270281488e-01 -1.179399231638269124e-01 5.489313076787005752e-02 8.483261066658099869e-01 -6.050148512622344210e-01 2.375943128344356836e+01 1.979771877814043402e+00 -9.351514409103967029e-02
3.549352855953016861e-01 2.162358903682884659e+01 1.276618182467717522e-01 1.552455408868343989e+00 5.106100032057587779e-01 -1.516157593380002278e-01 4.731212186206032455e-02 3.824392320848971849e+00 3.527360206403447607e-01 2.161285400232830867e+01 1.026136841360372420e+00 -1.025477918357889789e-01
3.445517607915686842e-01 2.187913105961864701e+01 9.296791243198446186e-02 -5.999476103671932403e-01 3.059997555515219791e-01 -1.941707135864883804e-01 5.311743998291576507e-02 3.210442290822284050e+00 -9.186622986243813127e-01 2.200863923804188715e+01 -4.869350054179097387e-01 -4.836575870480117056e-02
3.383493492075830278e-01 2.133220838481657466e+01 8.701508638441254884e-02 1.441420618514558383e+00 1.433327122939545839e-01 -1.657814305485684203e-01 3.295086118500625827e-02 3.658465012135609484e+00 -8.682205993478704364e-01 2.131248620483570733e+01 1.061155902400640505e+00 -1.383431021571072950e-01
8.784197142983252160e-01 2.447534803404520432e+01 1.206586652969417750e-01 -5.322241923500059535e-02 4.270388582756696194e-01 1.509502615301172856e-01 5.977083045959132035e-02 1.830283433010471139e+00 6.842492071242347595e-01 2.474861705249903565e+01 -6.710506247856743434e-01 1.158867765884656759e-01
5.956352407825993289e-01 2.309987114509722872e+01 1.150050633855481813e-01 -4.150863547590087355e-01 4.175325448715336840e-01 -1.583226852838140741e-01 3.426320187130046241e-02 1.538184448021107098e+00 -1.051606578524989510e+00 2.303772562690036096e+01 -4.481726618746523227e-01 -1.885993420735102566e-01
1.300287976864537010e-01 1.979017517025695838e+01 1.013311444702804931e-01 -8.046202229591020716e-02 4.022929604437283091e-01 1.059518189813518814e-02 1.594052398960496206e-02 1.378246885741469363e+00 -1.080898267989371941e+00 1.961110849942685874e+01 -3.644162790788813555e-01 8.138016351274007798e-03
1.317735044193866500e-01 1.936376756517135078e+01 1.199550036304361245e-01 -7.681693732393974905e-01 5.517841473556406306e-02 -1.215981635156704321e-01 2.610351825316252483e-02 2.867143019823417571e+00 9.350479983250306049e-01 1.932806365600273324e+01 -8.124368477232463137e-01 -1.327425781730623422e-01
1.284008938312370951e+00 2.502716650456662251e+01 1.079029652419380286e-01 2.005274598343727011e+00 7.225682153879110503e-01 -7.442991936245396678e-02 4.122069254662157067e-02 3.552751788345421602e+00 -6.415868734482861324e-01 2.498790789072755913e+01 9.934193964425029888e-01 -6.177280928227507628e-02
1.924557281194591574e-01 1.969256531010363176e+01 1.202086142936159563e-01 8.062657755681279514e-02 1.681383689552990168e-01 -1.618429180153773683e-01 3.650868988000156856e-02 2.368372502099541421e+00 7.829043382827066688e-01 2.000452505529108294e+01 -3.876415411122449695e-01 -1.781308081315392533e-01
3.255696248301357953e-01 2.176668779154701738e+01 1.096741608834286702e-01 7.543736911609192353e-01 6.503527111986946441e-01 8.144601368596328383e-02 9.086049096272925951e-03 4.901098164311898486e+00 1.155396336062986640e+00 2.182468485026404537e+01 -3.785228624710025302e-01 7.484644188456979208e-02
9.325104542557643983e-02 1.856793811913023617e+01 1.346928495012136018e-01 -1.138725563193461188e+00 4.540374223720089475e-01 3.541688336451336017e-02 5.251614077463052921e-02 4.253582008781407353e+00 8.360683141347662328e-01 1.856897201154838228e+01 -2.852476567735680035e-01 -3.652928439339198086e-02
2.955329657354933692e-01 2.090774969210725232e+01 1.458482632519741695e-01 -1.013676409957914082e+00 1.931556867750784945e-01 -1.555506233723505383e-01 3.628318676080560801e-02 3.075921779482887253e+00 -6.169210285159891782e-01 2.113722908051046545e+01 -8.641749066649834221e-01 -1.858444730688331714e-01
3.425271487811810678e-01 2.202027221082980191e+01 1.238985389283088490e-01 9.686738451836334196e-01 1.010778811239231023e-01 4.749160638156849079e-03 3.600939527679762608e-02 2.304289312725453787e+00 1.262368195848744046e+00 2.208493709131538907e+01 9.236058841355827553e-01 5.496080420196473859e-02
4.994537186686976993e-01 2.295763821030890739e+01 8.924710292995416405e-02 -7.629659282251235464e-01 2.601862585788785598e-01 1.898683779371693452e-03 4.339195988326627340e-02 1.465314989655657651e+00 -8.720270757136805440e-01 2.290102401652768904e+01 -6.750451482135169101e-01 -1.229951909950122158e-04
5.584729407501967113e-01 2.367744021434526402e+01 9.325731710550727582e-02 -8.460760730401433172e-01 3.963122224237868862e-01 5.363090409590899610e-02 4.542082889449733374e-02 3.421138556652071561e+00 -6.186586802091353920e-01 2.364343314232448279e+01 -1.058353576628145110e+00 7.828487675345541241e-02
3.561212539964847545e-02 1.604026052092791588e+01 1.233107637879470031e-01 2.401656984108003101e+00 8.432124595215542695e-02 -6.584825503796522261e-02 5.612911302895626925e-02 2.379513507593305377e+00 8.069073263387284145e-01 1.614119911699934562e+01 2.416554534947507715e+00 -6.462009495654759406e-02
5.285261425052657502e-01 2.242537345341213850e+01 1.454747005692601236e-01 1.581048213812230596e-02 4.959644671927147530e-01 -1.644189732639150525e-01 5.116123238482708779e-02 4.142898474874682435e+00 9.799573273476830382e-01 2.261976693146343464e+01 8.361378305947814171e-01 -1.448376574119915050e-01
3.919898717055242399e-02 1.680825085672220709e+01 1.486513170767906622e-01 -7.432135074713940304e-01 1.153708231008938601e-01 3.761749699857827589e-02 5.372442041160360032e-02 2.915885071908986159e+00 -1.095731777322845435e+00 1.678417549927832653e+01 -5.510130927947513024e-01 -3.206379062615638542e-02
1.176453364043547056e-01 1.941623847875623454e+01 1.059511269218720159e-01 -1.094355420450475513e+00 2.561447143129783610e-01 -1.047474879767043149e-01 7.763244982588871079e-02 5.681733998416391707e+00 1.096168909248753653e+00 1.938090872910111528e+01 -7.070063867939937463e-01 -1.048763048496440392e-01
6.204813696648467936e-01 2.309388376269605914e+01 1.108250195778877900e-01 1.543728379349855739e-01 4.551659839945177977e-01 6.866629831375077250e-03 3.175333564379986123e-02 1.119473113580316648e+00 -6.203612086189802532e-01 2.331426763859065687e+01 5.718540301392691649e-01 1.569170444864920189e-02
4.888812194536513722e-01 2.272851372245849788e+01 9.775130459748014589e-02 -3.361209002563474157e-02 3.238781974557832233e-01 -1.835234944701669146e-02 3.379627271314900039e-02 3.350259696182600777e+00 -2.983392048719742951e-01 2.285837112305038588e+01 -1.179981115069370645e-01 -7.894309011620151417e-03
5.550201228483750970e-01 2.395074416186886879e+01 9.918640373388055986e-02 5.638244730123821435e-01 5.887095803032948993e-01 1.457424566170767988e-01 5.549965569850941194e-02 1.155713143882644234e+00 -1.171000037950134853e+00 2.366287306503257071e+01 5.821890761999072295e-01 2.109678719536283720e-01
5.904956152533660241e-01 2.291562697418883943e+01 1.284363927086466517e-01 -3.056339956580261807e-01 4.159492631398069573e-01 -8.070945180671021402e-02 3.315526946606891373e-02 1.175887179917864289e+00 -3.782045864649821731e-01 2.309370984964942508e+01 -5.557635568205827603e-01 -8.695517669041213926e-02
1.023366130141891039e+00 2.440835245256371877e+01 1.335458033873977157e-01 1.636090522260722491e+00 2.976128623442743648e-01 -9.981646609917581292e-02 6.374000119266567954e-02 3.848801106747858913e+00 1.152265244016633244e-01 2.442455068867480961e+01 1.303938251518832692e+00 -6.388321822180537124e-02
1.106304297641955925e+00 2.502557877449733326e+01 1.026429602322715268e-01 -2.577701598574916875e-01 4.835655862035873609e-01 -9.013110441048644006e-02 2.291185728625190141e-02 8.849672097030026885e-01 -7.503824884523621064e-01 2.500551883824693888e+01 -2.885278162789624568e-01 -6.851641229176022585e-02
1.263194641840744148e-01 2.026876688644126645e+01 1.121550028853197378e-01 4.903736612663520122e-01 6.335603908584226396e-01 1.839684931579919080e-01 5.642217375859226447e-02 2.442081066639847364e+00 -9.480438629185692356e-01 2.006098730410653275e+01 -1.662260683117740556e-01 1.602393064210324014e-01
1.565311498182171690e-01 1.971311061276013632e+01 1.188980891109573806e-01 -1.957312997264847310e+00 7.355746981737216750e-01 -2.077361747206063758e-01 2.180525089834086175e-02 6.234626296392522526e+00 -9.727186627017009313e-01 1.951437307080322014e+01 -8.106635068150780388e-01 -2.197697367396804213e-01
2.654786816653115222e-01 2.103492692064741476e+01 1.176450418288010613e-01 1.953381876393536887e+00 3.853184895178315972e-01 -3.209570793091635899e-03 6.142036759849964223e-02 5.258500309499307690e+00 8.911120985985543363e-01 2.104467506712925129e+01 1.595791161553655968e+00 -1.979352377926157577e-02
4.802644216596657634e-02 1.753100699527577433e+01 1.353318170969247669e-01 4.893763961806046892e-01 3.789247770328070253e-01 1.226151846402749324e-01 1.600889309087350984e-02 1.794446330018755642e+00 9.450289195712644474e-01 1.757502318662757190e+01 5.220921965220545191e-01 1.214698533848261458e-01
2.635419348546818585e-01 2.164069251405265959e+01 1.298602533934444248e-01 -9.416903578025035415e-01 3.000573981999830608e-01 6.551700964105898473e-02 3.329074017002634639e-02 3.929490838782776052e+00 7.749276271112984782e-01 2.168520179730163733e+01 -9.044440028313612823e-01 7.727606302504427815e-02
5.364744041568163535e-01 2.252916084300631283e+01 1.041005408094408391e-01 2.168772093222610664e+00 5.787961942707382512e-01 -4.392535102804684399e-03 3.487582578176375014e-02 8.871905485453127627e-01 -1.075552844863016388e-01 2.263495512040959667e+01 1.387328304238081733e+00 -3.296916947653384666e-02
2.061184869198537384e-01 2.064161069497442114e+01 6.572260274206023767e-02 4.051056348715343924e-01 5.483377692635453826e-01 -6.393298832429013256e-03 4.496043864707208182e-02 3.750796609198680520e-01 -5.988017087957524520e-01 2.063448291479351937e+01 4.738161780954970315e-01 -3.598691614988781123e-02
1.327659232652076138e-01 2.018582927934150462e+01 8.508834339527179824e-02 -3.100029202755311131e-01 4.174983998728721835e-01 2.077801674727794701e-01 2.635959319747473509e-02 5.736684198473912311e+00 -1.602453125548632118e-01 2.020020931229503702e+01 -1.753504748517076550e-01 1.867667373124925478e-01
9.389714915106635029e-01 2.425279965316334341e+01 1.306729653738441244e-01 3.543302205671866045e-01 3.925967236781807701e-01 -5.252292989162937048e-02 2.289270678718913210e-02 1.025105945721264122e+00 -1.033748584124665193e+00 2.433681894883529750e+01 6.632942610163047314e-01 -7.914024706202019144e-02
5.973599796196340517e-01 2.339167140709716008e+01 1.156540546717719220e-01 1.202702007574546039e+00 2.238985282923358078e-01 1.065611732948505974e-01 6.403331206182870383e-02 8.506945948673185764e-01 -1.047727410505939316e+00 2.329159970695433657e+01 1.035207266561645634e+00 6.656071131438082156e-02
7.741688747967532258e-01 2.403014138411248624e+01 9.721063812226934941e-02 1.458567614326102824e-01 5.954588725451046560e-01 9.106785929190060191e-02 3.677134191830191273e-02 6.966833830957879226e-01 -4.464258027214694780e-01 2.404336968897806059e+01 7.961220614770303516e-01 7.622869354099523487e-02
6.913674899753764480e-01 2.348191738113507654e+01 9.601325420360228013e-02 1.137123182025862045e-02 5.629600899900170097e-01 -3.077164672332518419e-02 6.010130383567747342e-02 3.443348820893410434e+00 -3.991444525306003244e-01 2.347112870283964980e+01 -1.456170357525513742e-02 -7.123460290225044900e-02
1.585689949400669596e-01 1.962060838559591502e+01 1.501107639727179421e-01 -4.791335592225119955e-01 4.489046741561235621e-01 -1.373073251964972707e-01 2.626911997867423243e-02 3.606913219291769224e+00 -1.028207828375206495e-01 1.965342924411296011e+01 -3.087017779198407696e-01 -1.627371040369958166e-01
8.709893740010197227e-01 2.424287221058286690e+01 8.441236745333617619e-02 2.058727246064265159e+00 2.252438298366370439e-01 2.487366185612430169e-02 2.407151836633711350e-02 3.337799189639486741e+00 -6.634631330151342654e-01 2.420151186970377921e+01 2.202603215063831943e+00 2.229256148388527453e-02
